State,District,Market,Commodity,Min Price,Max Price,Modal Price
Punjab,Muktsar,Giddarbaha,Bhindi(Ladies Finger),3000,3500,3200
Punjab,Muktsar,Giddarbaha,Brinjal,3500,4000,3800
Punjab,Muktsar,Giddarbaha,Cabbage,4500,5000,4800
Punjab,Muktsar,Giddarbaha,Cowpea(Veg),5000,6000,5500
Punjab,Muktsar,Giddarbaha,Cucumbar(Kheera),1400,1600,1500
Punjab,Muktsar,Giddarbaha,Green Chilli,3500,4000,3800
Punjab,Muktsar,Giddarbaha,Lemon,3500,4000,4000
Punjab,Muktsar,Giddarbaha,Long Melon(Kakri),600,800,700
Punjab,Muktsar,Giddarbaha,Onion,1500,1800,1600
Punjab,Muktsar,Giddarbaha,Potato,800,1000,900
Punjab,Muktsar,Giddarbaha,Pumpkin,2200,2500,2400
Punjab,Muktsar,Giddarbaha,Ridgeguard(Tori),2200,2800,2500
Punjab,Pathankot,Pathankot,Banana,2000,2500,2500
Punjab,Pathankot,Pathankot,Bitter gourd,1400,1600,1600
Punjab,Pathankot,Pathankot,Bottle gourd,1500,1700,1700
Punjab,Pathankot,Pathankot,Brinjal,3000,3500,3500
Punjab,Pathankot,Pathankot,Cabbage,1300,1500,1500
Punjab,Pathankot,Pathankot,Capsicum,6000,6500,6500
Punjab,Pathankot,Pathankot,Cauliflower,3500,4000,4000
Punjab,Pathankot,Pathankot,Cucumbar(Kheera),1200,1700,1700
Punjab,Pathankot,Pathankot,Ginger(Green),10000,11000,11000
Punjab,Pathankot,Pathankot,Green Chilli,2500,3000,3000
Punjab,Pathankot,Pathankot,Lemon,2500,2800,2800
Punjab,Pathankot,Pathankot,Mousambi(Sweet Lime),3500,3800,3800
Punjab,Pathankot,Pathankot,Onion,1200,1400,1400
Punjab,Pathankot,Pathankot,Peas cod,7000,8000,8000
Punjab,Pathankot,Pathankot,Pomegranate,7000,8000,8000
Punjab,Pathankot,Pathankot,Potato,1400,1600,1600
Punjab,Pathankot,Pathankot,Pumpkin,700,900,900
Punjab,Pathankot,Pathankot,Raddish,1000,1200,1200
Punjab,Patiala,Nabha,Apple,4000,16000,6400
Punjab,Patiala,Nabha,Ashgourd,1700,3000,2100
Punjab,Patiala,Nabha,Banana,1600,2300,1900
Punjab,Patiala,Nabha,Bhindi(Ladies Finger),2000,3400,2700
Punjab,Patiala,Nabha,Bitter gourd,1800,3000,2500
Punjab,Patiala,Nabha,Brinjal,2000,3500,2800
Punjab,Patiala,Nabha,Capsicum,900,1600,1100
Punjab,Patiala,Nabha,Cauliflower,1500,2600,1800
Punjab,Patiala,Nabha,Cucumbar(Kheera),1000,1800,1400
Punjab,Patiala,Nabha,Garlic,10000,14000,12000
Punjab,Patiala,Nabha,Green Chilli,2600,5000,3600
Punjab,Patiala,Nabha,Guava,3500,6000,4800
Punjab,Patiala,Nabha,Lemon,1700,2600,2000
Punjab,Patiala,Nabha,Mango,2000,5000,3000
Punjab,Patiala,Nabha,Mousambi(Sweet Lime),2300,3500,2800
Punjab,Patiala,Nabha,Onion,800,1400,1000
Punjab,Patiala,Nabha,Papaya,3200,3200,3200
Punjab,Patiala,Nabha,Pear(Marasebu),2700,5000,4000
Punjab,Patiala,Nabha,Peas cod,5000,5000,5000
Punjab,Patiala,Nabha,Potato,600,1200,900
Punjab,Patiala,Nabha,Raddish,1100,2000,1500
Punjab,Patiala,Nabha,Tomato,11500,15000,13000
Punjab,Ropar (Rupnagar),Morinda,Banana,3000,3500,3200
Punjab,Ropar (Rupnagar),Morinda,Bhindi(Ladies Finger),2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,Bitter gourd,2000,2500,2200
Punjab,Ropar (Rupnagar),Morinda,Bottle gourd,2000,2500,2200
Punjab,Ropar (Rupnagar),Morinda,Brinjal,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,Cabbage,1000,1500,1200
Punjab,Ropar (Rupnagar),Morinda,Capsicum,8000,10000,9000
Punjab,Ropar (Rupnagar),Morinda,Cauliflower,5000,6000,5500
Punjab,Ropar (Rupnagar),Morinda,Colacasia,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,Cucumbar(Kheera),2000,2500,2200
Punjab,Ropar (Rupnagar),Morinda,French Beans (Frasbean),5000,7000,6000
Punjab,Ropar (Rupnagar),Morinda,Garlic,8000,10000,9000
Punjab,Ropar (Rupnagar),Morinda,Green Chilli,5000,6000,5500
Punjab,Ropar (Rupnagar),Morinda,Mango,3000,4000,3500
Punjab,Ropar (Rupnagar),Morinda,Mousambi(Sweet Lime),3000,3500,3200
Punjab,Ropar (Rupnagar),Morinda,Onion,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,Papaya,3000,3500,3200
Punjab,Ropar (Rupnagar),Morinda,Pear(Marasebu),3500,4500,4000
Punjab,Ropar (Rupnagar),Morinda,Peas Wet,6000,8000,7000
Punjab,Ropar (Rupnagar),Morinda,Plum,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,Pomegranate,8000,10000,9000
Punjab,Ropar (Rupnagar),Morinda,Potato,800,1000,900
Punjab,Ropar (Rupnagar),Morinda,Pumpkin,1000,1500,1200
Punjab,Sangrur,Ahmedgarh,Bhindi(Ladies Finger),2200,2400,2300
Punjab,Sangrur,Ahmedgarh,Bottle gourd,1200,1400,1300
Punjab,Sangrur,Ahmedgarh,Brinjal,3000,3200,3100
Punjab,Sangrur,Ahmedgarh,Green Chilli,4300,4500,4400
Punjab,Sangrur,Bhawanigarh,Apple,4000,14000,9000
Punjab,Sangrur,Bhawanigarh,Banana,2400,2400,2400
Punjab,Sangrur,Bhawanigarh,Bhindi(Ladies Finger),2000,2400,2200
Punjab,Sangrur,Bhawanigarh,Bitter gourd,3000,3500,3250
Punjab,Sangrur,Bhawanigarh,Bottle gourd,1500,1500,1500
Punjab,Sangrur,Bhawanigarh,Brinjal,4000,4000,4000
Punjab,Sangrur,Bhawanigarh,Cabbage,2000,2000,2000
Punjab,Sangrur,Bhawanigarh,Capsicum,9000,9000,9000
Punjab,Sangrur,Bhawanigarh,Carrot,1800,1800,1800
Punjab,Sangrur,Bhawanigarh,Cauliflower,3000,3500,3250
Punjab,Sangrur,Bhawanigarh,Cowpea(Veg),3000,3500,3250
Punjab,Sangrur,Bhawanigarh,Cucumbar(Kheera),2500,2700,2600
Punjab,Sangrur,Bhawanigarh,Garlic,14000,14000,14000
Punjab,Sangrur,Bhawanigarh,Green Chilli,4000,4500,4250
Punjab,Sangrur,Bhawanigarh,Lemon,3000,3000,3000
Punjab,Sangrur,Bhawanigarh,Mango,3000,7500,4500
Punjab,Sangrur,Bhawanigarh,Mango (Raw-Ripe),3000,3000,3000
Punjab,Sangrur,Bhawanigarh,Mousambi(Sweet Lime),3000,4000,3500
Punjab,Sangrur,Bhawanigarh,Onion,1400,1600,1500
Punjab,Sangrur,Bhawanigarh,Pear(Marasebu),3000,3000,3000
Punjab,Sangrur,Bhawanigarh,Pineapple,6000,6500,6250
Punjab,Sangrur,Bhawanigarh,Pomegranate,9000,9000,9000
Punjab,Sangrur,Bhawanigarh,Potato,800,900,850
Punjab,Sangrur,Bhawanigarh,Pumpkin,1000,1000,1000
Punjab,Sangrur,Bhawanigarh,Ridgeguard(Tori),3000,3500,3250
Punjab,Tarntaran,Khadur Sahib(Fetehabad),Bhindi(Ladies Finger),2500,2600,2600
Punjab,Tarntaran,Khadur Sahib(Fetehabad),Bottle gourd,2000,2100,2100
Punjab,Tarntaran,Khadur Sahib(Fetehabad),Pumpkin,2500,2600,2600
Punjab,Tarntaran,Naushera Pannuan,Bhindi(Ladies Finger),2300,2500,2400
Punjab,Tarntaran,Naushera Pannuan,Bitter gourd,1800,2000,1900
Punjab,Tarntaran,Naushera Pannuan,Bottle gourd,2100,2300,2200
Punjab,Tarntaran,Naushera Pannuan,Brinjal,2300,2500,2400
Punjab,Tarntaran,Naushera Pannuan,Cabbage,1800,2000,1900
Punjab,Tarntaran,Naushera Pannuan,Cucumbar(Kheera),1300,1500,1400
Punjab,Tarntaran,Naushera Pannuan,Green Chilli,2300,2500,2400
Punjab,Tarntaran,Naushera Pannuan,Ridgeguard(Tori),2300,2500,2400
Punjab,Tarntaran,Naushera Pannuan,Spinach,1300,1500,1400
Punjab,Tarntaran,Patti,Banana,4000,5000,4500
Punjab,Tarntaran,Patti,Bhindi(Ladies Finger),3500,4000,3800
Punjab,Tarntaran,Patti,Bitter gourd,3000,4000,3500
Punjab,Tarntaran,Patti,Brinjal,1400,2000,1600
Punjab,Tarntaran,Patti,Capsicum,5000,6000,5500
Punjab,Tarntaran,Patti,Colacasia,2000,2600,2400
Punjab,Tarntaran,Patti,Cucumbar(Kheera),2000,3000,2500
Punjab,Tarntaran,Patti,Garlic,9000,10000,9800
Punjab,Tarntaran,Patti,Ginger(Dry),12000,15000,14000
Punjab,Tarntaran,Patti,Green Chilli,2000,2800,2500
Punjab,Tarntaran,Patti,Mango,3000,3800,3200
Punjab,Tarntaran,Patti,Onion,1800,2200,2000
Punjab,Tarntaran,Patti,Potato,1200,1600,1400
Punjab,Tarntaran,Patti,Pumpkin,1500,2000,1800
Punjab,Tarntaran,Patti,Ridgeguard(Tori),3000,3500,3200
Punjab,Tarntaran,Patti,Round gourd,2800,3500,3000
Punjab,Tarntaran,Tarantaran,Bhindi(Ladies Finger),2600,3000,2800
Punjab,Tarntaran,Tarantaran,Brinjal,1800,2500,2000
Punjab,Tarntaran,Tarantaran,Cauliflower,6000,7000,6500
Punjab,Tarntaran,Tarantaran,Cucumbar(Kheera),2200,2600,2500
Punjab,Tarntaran,Tarantaran,Green Chilli,2500,2800,2600
Punjab,Tarntaran,Tarantaran,Onion,1800,2000,1900
Punjab,Tarntaran,Tarantaran,Peas cod,6500,7200,7000
Punjab,Tarntaran,Tarantaran,Potato,900,1100,1000
Punjab,Tarntaran,Tarantaran,Pumpkin,2000,2600,2500
Punjab,Tarntaran,Tarantaran,Tomato,9000,9500,9200
Rajasthan,Ajmer,Bijay Nagar,Barley (Jau),1550,1676,1625
Rajasthan,Ajmer,Bijay Nagar,Bengal Gram(Gram)(Whole),4782,4782,4782
Rajasthan,Ajmer,Bijay Nagar,Guar Seed(Cluster Beans Seed),5702,5715,5705
Rajasthan,Ajmer,Bijay Nagar,Maize,1781,2377,2325
Rajasthan,Ajmer,Bijay Nagar,Mustard,5120,5120,5120
Rajasthan,Ajmer,Bijay Nagar,Onion,950,1100,1030
Rajasthan,Ajmer,Bijay Nagar,Wheat,2344,2360,2350
Rajasthan,Baran,Anta,Mustard,4986,5100,5043
Rajasthan,Baran,Anta,Soyabean,4400,4701,4550
Rajasthan,Baran,Anta,Wheat,2261,2265,2263
Rajasthan,Baran,Baran,Bengal Gram(Gram)(Whole),4310,5112,4830
Rajasthan,Baran,Baran,Black Gram (Urd Beans)(Whole),4700,6850,6300
Rajasthan,Baran,Baran,Corriander seed,5750,6811,6400
Rajasthan,Baran,Baran,Garlic,7000,13000,10000
Rajasthan,Baran,Baran,Green Gram (Moong)(Whole),5940,7050,6600
Rajasthan,Baran,Baran,Linseed,4850,4850,4850
Rajasthan,Baran,Baran,Methi Seeds,6700,6700,6700
Rajasthan,Baran,Baran,Mustard,4850,5801,5350
Rajasthan,Baran,Baran,Paddy(Dhan)(Common),2300,2900,2600
Rajasthan,Baran,Baran,"Sesamum(Sesame,Gingelly,Til)",11300,11300,11300
Rajasthan,Baran,Baran,Soyabean,4200,4825,4701
Rajasthan,Baran,Baran,Wheat,2280,2690,2440
Rajasthan,Baran,Chhabra,Corriander seed,5500,7000,6250
Rajasthan,Baran,Chhabra,Garlic,7500,14800,11150
Rajasthan,Baran,Chhabra,Mustard,5201,5466,5300
Rajasthan,Baran,Chhabra,Soyabean,4650,5000,4825
Rajasthan,Baran,Chhabra,Wheat,2350,2611,2480
Rajasthan,Barmer,Barmer,Guar Seed(Cluster Beans Seed),5650,5750,5700
Rajasthan,Bikaner,Bikaner(F&V),Apple,6800,7000,6900
Rajasthan,Bikaner,Bikaner(F&V),Banana,2100,2300,2200
Rajasthan,Bikaner,Bikaner(F&V),Beetroot,1300,1500,1400
Rajasthan,Bikaner,Bikaner(F&V),Bhindi(Ladies Finger),1400,1600,1500
Rajasthan,Bikaner,Bikaner(F&V),Bottle gourd,1200,1400,1300
Rajasthan,Bikaner,Bikaner(F&V),Brinjal,1800,2000,1900
Rajasthan,Bikaner,Bikaner(F&V),Cabbage,1500,1700,1600
Rajasthan,Bikaner,Bikaner(F&V),Capsicum,3300,3500,3400
Rajasthan,Bikaner,Bikaner(F&V),Carrot,1300,1500,1400
Rajasthan,Bikaner,Bikaner(F&V),Cauliflower,2600,2800,2700
Rajasthan,Bikaner,Bikaner(F&V),Chikoos(Sapota),2800,3000,2900
Rajasthan,Bikaner,Bikaner(F&V),Coriander(Leaves),3800,4000,3900
Rajasthan,Bikaner,Bikaner(F&V),Cucumbar(Kheera),1400,1600,1500
Rajasthan,Bikaner,Bikaner(F&V),Garlic,3300,3500,3400
Rajasthan,Bikaner,Bikaner(F&V),Ginger(Dry),5800,6000,5900
Rajasthan,Bikaner,Bikaner(F&V),Green Chilli,3300,3500,3400
Rajasthan,Bikaner,Bikaner(F&V),Guar,3800,4000,3900
Rajasthan,Bikaner,Bikaner(F&V),Guava,2800,3000,2900
Rajasthan,Bikaner,Bikaner(F&V),Lemon,2800,3000,2900
Rajasthan,Bikaner,Bikaner(F&V),Litchi,3800,4000,3900
Rajasthan,Bikaner,Bikaner(F&V),Long Melon(Kakri),1800,2000,1900
Rajasthan,Bikaner,Bikaner(F&V),Mango,3300,3500,3400
Rajasthan,Bikaner,Bikaner(F&V),Mango (Raw-Ripe),1800,2000,1900
Rajasthan,Bikaner,Bikaner(F&V),Methi(Leaves),1300,1500,1400
Rajasthan,Bikaner,Bikaner(F&V),Mint(Pudina),2300,2500,2400
Rajasthan,Bikaner,Bikaner(F&V),Mousambi(Sweet Lime),3800,4000,3900
Rajasthan,Bikaner,Bikaner(F&V),Onion,600,800,700
Rajasthan,Bikaner,Bikaner(F&V),Orange,3300,3500,3400
Rajasthan,Bikaner,Bikaner(F&V),Papaya,2100,2300,2200
Rajasthan,Bikaner,Bikaner(F&V),Pineapple,3800,4000,3900
Rajasthan,Bikaner,Bikaner(F&V),Pomegranate,6800,7000,6900
Rajasthan,Bikaner,Bikaner(F&V),Potato,800,1000,900
Rajasthan,Bikaner,Bikaner(F&V),Pumpkin,500,700,600
Rajasthan,Bikaner,Bikaner(F&V),Ridgeguard(Tori),2800,3000,2900
Rajasthan,Bikaner,Bikaner(F&V),Spinach,800,1000,900
Rajasthan,Bikaner,Bikaner(F&V),Tinda,1400,1600,1500
Rajasthan,Bikaner,Bikaner(F&V),Tomato,7800,8000,7900
Rajasthan,Bikaner,Bikaner(F&V),Water Melon,1300,1500,1400
Rajasthan,Bundi,Bundi,Barley (Jau),1600,1600,1600
Rajasthan,Bundi,Bundi,Bengal Gram(Gram)(Whole),4609,4611,4610
Rajasthan,Bundi,Bundi,Black Gram (Urd Beans)(Whole),4801,6587,5694
Rajasthan,Bundi,Bundi,Green Gram (Moong)(Whole),6010,7030,6520
Rajasthan,Bundi,Bundi,Maize,1780,1872,1826
Rajasthan,Bundi,Bundi,Mustard,4816,5430,5123
Rajasthan,Bundi,Bundi,Paddy(Dhan)(Common),2850,3875,3363
Rajasthan,Bundi,Bundi,Soyabean,4571,4926,4749
Rajasthan,Bundi,Bundi,Wheat,2140,2454,2297
Rajasthan,Bundi,DEI(Bundi),Barley (Jau),1691,1725,1725
Rajasthan,Bundi,DEI(Bundi),Black Gram (Urd Beans)(Whole),6801,6801,6801
Rajasthan,Bundi,DEI(Bundi),Lentil (Masur)(Whole),6175,6175,6175
Rajasthan,Bundi,DEI(Bundi),Mustard,4901,5525,5252
Rajasthan,Bundi,DEI(Bundi),Soyabean,3505,4836,4564
Rajasthan,Bundi,DEI(Bundi),Wheat,2301,2365,2350
Rajasthan,Chittorgarh,Begu,Wheat,2100,2210,2150
Rajasthan,Chittorgarh,Nimbahera,Barley (Jau),1691,1793,1742
Rajasthan,Chittorgarh,Nimbahera,Groundnut,5200,8200,6700
Rajasthan,Chittorgarh,Nimbahera,Maize,200,262.6,231.3
Rajasthan,Chittorgarh,Nimbahera,Methi Seeds,5800,7610,6705
Rajasthan,Chittorgarh,Nimbahera,Mustard,4960,5275,5275
Rajasthan,Chittorgarh,Nimbahera,Soyabean,4700,4975,4837
Rajasthan,Chittorgarh,Nimbahera,Wheat,2000,2626,2500
Rajasthan,Chittorgarh,Pratapgarh,Ajwan,14991,18200,15758
Rajasthan,Chittorgarh,Pratapgarh,Arhar (Tur/Red Gram)(Whole),3300,8200,4525
Rajasthan,Chittorgarh,Pratapgarh,Corriander seed,6050,6975,6281
Rajasthan,Chittorgarh,Pratapgarh,Garlic,6510,12700,8057
Rajasthan,Chittorgarh,Pratapgarh,Lentil (Masur)(Whole),4700,5665,4941
Rajasthan,Chittorgarh,Pratapgarh,Linseed,4590,5075,4711
Rajasthan,Chittorgarh,Pratapgarh,Maize,1900,2280,1995
Rajasthan,Chittorgarh,Pratapgarh,Mataki,5775,7391,6179
Rajasthan,Chittorgarh,Pratapgarh,Mustard,5140,5206,5156
Rajasthan,Chittorgarh,Pratapgarh,Onion,420,1441,675
Rajasthan,Chittorgarh,Pratapgarh,Soyabean,4251,4972,4431
Rajasthan,Chittorgarh,Pratapgarh,Wheat,2352,2701,2439
Rajasthan,Churu,Sadulpur,Bajra(Pearl Millet/Cumbu),1750,1810,1800
Rajasthan,Dausa,Dausa,Bajra(Pearl Millet/Cumbu),1970,2026,1998
Rajasthan,Dausa,Dausa,Barley (Jau),1525,1631,1578
Rajasthan,Dausa,Dausa,Bengal Gram(Gram)(Whole),4625,4775,4700
Rajasthan,Dausa,Dausa,Mustard,4669,5467,5068
Rajasthan,Dausa,Dausa,"Sesamum(Sesame,Gingelly,Til)",13960,13960,13960
Rajasthan,Dausa,Dausa,Wheat,2199,2351,2275
Rajasthan,Dausa,Lalsot,Barley (Jau),1525,1525,1525
Rajasthan,Dausa,Lalsot,Bengal Gram(Gram)(Whole),4600,4800,4700
Rajasthan,Dausa,Lalsot,Guar,5456,5456,5456
Rajasthan,Dausa,Lalsot,Mustard,5240,5460,5313
Rajasthan,Dausa,Lalsot,Soanf,8500,8500,8500
Rajasthan,Dausa,Lalsot,Wheat,2240,2391,2300
Rajasthan,Dausa,Lalsot(Mandabari),Bengal Gram(Gram)(Whole),4840,4890,4875
Rajasthan,Dausa,Lalsot(Mandabari),Mustard,5150,5610,5490
Rajasthan,Dausa,Lalsot(Mandabari),Wheat,2150,2325,2275
Rajasthan,Hanumangarh,Goluwala,Barley (Jau),1500,1656,1632
Rajasthan,Hanumangarh,Goluwala,Bengal Gram(Gram)(Whole),4967,4967,4967
Rajasthan,Hanumangarh,Goluwala,Guar Seed(Cluster Beans Seed),4251,5590,5500
Rajasthan,Hanumangarh,Goluwala,Mustard,4815,5310,5235
Rajasthan,Hanumangarh,Goluwala,Wheat,2100,2100,2100
Rajasthan,Hanumangarh,Sangriya,Onion,500,2400,1900
Rajasthan,Hanumangarh,Sangriya,Potato,200,1700,1400
Rajasthan,Hanumangarh,Suratgarh,Barley (Jau),1580,1658,1617
Rajasthan,Hanumangarh,Suratgarh,Guar,5229,5615,5360
Rajasthan,Hanumangarh,Suratgarh,Mustard,4130,5456,5148
Rajasthan,Hanumangarh,Suratgarh,Onion,1500,1700,1600
Rajasthan,Hanumangarh,Suratgarh,Potato,800,1000,900
Rajasthan,Hanumangarh,Suratgarh,Wheat,2131,2260,2225
Rajasthan,Jaipur,Jaipur(Bassi),Bajra(Pearl Millet/Cumbu),1750,2000,1875
Rajasthan,Jaipur,Jaipur(Bassi),Barley (Jau),1553,1616,1584
Rajasthan,Jaipur,Jaipur(Bassi),Bengal Gram(Gram)(Whole),4700,4790,4745
Rajasthan,Jaipur,Jaipur(Bassi),Guar Seed(Cluster Beans Seed),5400,5500,5450
Rajasthan,Jaipur,Jaipur(Bassi),Mustard,4636,5477,5056
Rajasthan,Jaipur,Jaipur(Bassi),Onion,1300,1700,1500
Rajasthan,Jaipur,Jaipur(Bassi),Potato,1200,1600,1400
Rajasthan,Jaipur,Jaipur(Bassi),Tomato,1750,2000,1875
Rajasthan,Jaipur,Jaipur(Bassi),Wheat,2218,2263,2240
Rajasthan,Jaipur,Jaipur(F&V),Apple,17000,22000,19500
Rajasthan,Jaipur,Jaipur(F&V),Banana,2500,3000,2750
Rajasthan,Jaipur,Jaipur(F&V),Bhindi(Ladies Finger),1500,3000,2250
Rajasthan,Jaipur,Jaipur(F&V),Brinjal,2000,2500,2250
Rajasthan,Jaipur,Jaipur(F&V),Cucumbar(Kheera),1500,3000,2250
Rajasthan,Jaipur,Jaipur(F&V),Green Chilli,2500,3500,3000
Rajasthan,Jaipur,Jaipur(F&V),Onion,900,1600,1250
Rajasthan,Jaipur,Jaipur(F&V),Papaya,3500,4000,3750
Rajasthan,Jaipur,Jaipur(F&V),Pineapple,10000,12000,11000
Rajasthan,Jaipur,Jaipur(F&V),Pomegranate,11000,15000,13000
Rajasthan,Jaipur,Jaipur(F&V),Potato,900,1200,1050
Rajasthan,Jaipur,Jaipur(F&V),Tinda,3000,6000,4500
Rajasthan,Jaipur,Jaipur(F&V),Tomato,8000,12000,10000
Rajasthan,Jalore,Bheenmal(Ranlwada),Mustard,5000,5500,5250
Rajasthan,Jhalawar,Aklera,Bengal Gram(Gram)(Whole),5500,7500,6500
Rajasthan,Jhalawar,Aklera,Corriander seed,5500,7500,6500
Rajasthan,Jhalawar,Aklera,Mustard,5000,5390,5195
Rajasthan,Jhalawar,Aklera,Soyabean,4400,4900,4650
Rajasthan,Jhalawar,Aklera,Wheat,2200,2460,2330
Rajasthan,Jhunjunu,Nawalgarh,Onion,1000,1200,1100
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Corriander seed,6500,7030,6770
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Cummin Seed(Jeera),42500,58500,50500
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Isabgul (Psyllium),22500,24600,23550
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Methi Seeds,6200,6890,6550
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Mustard,4600,5060,4850
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Apple,4000,8000,6000
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Mousambi(Sweet Lime),1500,2000,1700
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Onion,600,1600,1100
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Papaya,600,1600,1000
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Pear(Marasebu),1000,1600,1300
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Pineapple,1000,2000,1500
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Plum,3000,7000,5000
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Pomegranate,4000,8000,6000
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Potato,500,1300,900
Rajasthan,Kota,Kota,Bajra(Pearl Millet/Cumbu),2025,2025,2025
Rajasthan,Kota,Kota,Barley (Jau),1655,1800,1770
Rajasthan,Kota,Kota,Bengal Gram(Gram)(Whole),4000,4921,4550
Rajasthan,Kota,Kota,Black Gram (Urd Beans)(Whole),5551,7591,7200
Rajasthan,Kota,Kota,Corriander seed,6122,7771,6500
Rajasthan,Kota,Kota,Garlic,5525,13400,9500
Rajasthan,Kota,Kota,Green Gram (Moong)(Whole),6001,7361,7050
Rajasthan,Kota,Kota,Jowar(Sorghum),2611,2611,2611
Rajasthan,Kota,Kota,Maize,1751,1971,1900
Rajasthan,Kota,Kota,Methi Seeds,5401,6730,6200
Rajasthan,Kota,Kota,Mustard,5001,5560,5400
Rajasthan,Kota,Kota,Paddy(Dhan)(Common),2911,4121,3900
Rajasthan,Kota,Kota,"Sesamum(Sesame,Gingelly,Til)",11500,11500,11500
Rajasthan,Kota,Kota,Soyabean,4551,4944,4750
Rajasthan,Kota,Kota,Wheat,2221,2601,2350
Rajasthan,Nagaur,Degana,Bajra(Pearl Millet/Cumbu),1850,1850,1850
Rajasthan,Nagaur,Degana,Guar Seed(Cluster Beans Seed),5600,5661,5630
Rajasthan,Sikar,Sikar,Barley (Jau),1500,1500,1500
Rajasthan,Sikar,Surajgarh,Mustard,4900,4900,4900
Rajasthan,Swai Madhopur,Sawai Madhopur,Barley (Jau),1575,1575,1575
Rajasthan,Swai Madhopur,Sawai Madhopur,Bengal Gram(Gram)(Whole),4400,4825,4745
Rajasthan,Swai Madhopur,Sawai Madhopur,Black Gram (Urd Beans)(Whole),6100,6730,6190
Rajasthan,Swai Madhopur,Sawai Madhopur,Mustard,4905,5400,5320
Rajasthan,Swai Madhopur,Sawai Madhopur,Soyabean,4720,4720,4720
Rajasthan,Swai Madhopur,Sawai Madhopur,Wheat,2095,2260,2255
Rajasthan,Tonk,Tonk,Bengal Gram(Gram)(Whole),4626,4800,4750
Rajasthan,Tonk,Tonk,Mustard,5234,5562,5415
Rajasthan,Tonk,Tonk,Wheat,2215,2290,2232
Rajasthan,Tonk,Uniyara,Mustard,5326,5334,5330
Rajasthan,Tonk,Uniyara,Wheat,2250,2250,2250
Rajasthan,Udaipur,Udaipur,Bengal Gram(Gram)(Whole),4200,4600,4400
Rajasthan,Udaipur,Udaipur,Gur(Jaggery),3100,3300,3200
Rajasthan,Udaipur,Udaipur,Mahua,1950,2150,2050
Rajasthan,Udaipur,Udaipur,Maize,2200,2400,2300
Rajasthan,Udaipur,Udaipur,Maize,1950,2150,2050
Rajasthan,Udaipur,Udaipur,Soyabean,4300,4700,4500
Rajasthan,Udaipur,Udaipur,Sugar,3900,4100,4000
Rajasthan,Udaipur,Udaipur,Wheat,2350,2550,2450
Rajasthan,Udaipur,Udaipur,Wheat,1950,2150,2050
Rajasthan,Udaipur,Udaipur(F&V),Apple,6000,10000,8000
Rajasthan,Udaipur,Udaipur(F&V),Banana,1200,1800,1500
Rajasthan,Udaipur,Udaipur(F&V),Bhindi(Ladies Finger),1000,2000,1500
Rajasthan,Udaipur,Udaipur(F&V),Bitter gourd,2000,3000,2500
Rajasthan,Udaipur,Udaipur(F&V),Bottle gourd,1500,2500,2000
Rajasthan,Udaipur,Udaipur(F&V),Brinjal,1500,2500,2000
Rajasthan,Udaipur,Udaipur(F&V),Cabbage,1500,2500,2000
Rajasthan,Udaipur,Udaipur(F&V),Carrot,2000,2000,2000
Rajasthan,Udaipur,Udaipur(F&V),Cauliflower,3000,5000,4000
Rajasthan,Udaipur,Udaipur(F&V),Cucumbar(Kheera),1500,2500,2000
Rajasthan,Udaipur,Udaipur(F&V),Ginger(Green),8000,14000,11000
Rajasthan,Udaipur,Udaipur(F&V),Green Chilli,3000,5500,4250
Rajasthan,Udaipur,Udaipur(F&V),Guar,6000,10000,8000
Rajasthan,Udaipur,Udaipur(F&V),Karbuja(Musk Melon),2500,2500,2500
Rajasthan,Udaipur,Udaipur(F&V),Lemon,1000,2000,1500
Rajasthan,Udaipur,Udaipur(F&V),Mango,3000,5000,4000
Rajasthan,Udaipur,Udaipur(F&V),Onion,800,1600,1200
Rajasthan,Udaipur,Udaipur(F&V),Papaya,1500,2200,1850
Rajasthan,Udaipur,Udaipur(F&V),Potato,800,1200,1000
Tamil Nadu,Ariyalur,Andimadom,Groundnut,10624,11389,10878
Tamil Nadu,Ariyalur,Andimadom,Maize,2209,2239,2237
Tamil Nadu,Ariyalur,Andimadom,"Sesamum(Sesame,Gingelly,Til)",15800,16961,16400
